unit,timee,pop,cap_new_cases,cap_new_deaths,cap_new_tests
FRO,2020-10,49,0,0,16.44568795
FRO,2020-11,49,0,0,9.795238095
FRO,2020-12,49,0,0,19.18828176
FRO,2021-01,49,0,0,16.09874918
FRO,2021-02,49,0,0,7.474489796
FRO,2021-03,49,0,0,6.754443713
FRO,2021-04,49,0,0,7.531292517
FRO,2021-05,49,0,0,14.25938117
FRO,2021-06,49,0,0,21.92176871
FRO,2021-07,49,0,0,38.3001975
FRO,2021-08,49,0,0,27.5556287
FRO,2021-09,49,0,0,15.07823129
FRO,2021-10,49,0,0,30.44766294
FRO,2021-11,49,0,0,57.10544218
FRO,2021-12,49,0,0,51.71494404
FRO,2022-01,49,0,0,67.71428571
FRO,2022-02,49,0,0,27.37172012
FRO,2022-03,49,0,0,0.605003292
FRO,2022-04,49,0,0,0
GAB,2020-01,2226,0,0,0
GAB,2020-02,2226,0,0,0
GAB,2020-03,2226,0.000101387,0,0
GAB,2020-04,2226,0.003159503,0,0.026579814
GAB,2020-05,2226,0.032127641,5.79355E-05,0.149900009
GAB,2020-06,2226,0.041599281,0.000374167,0.328391734
GAB,2020-07,2226,0.028896038,0.000101387,0.540257369
GAB,2020-08,2226,0.018592586,0,0.620888039
GAB,2020-09,2226,0.003803534,0,0.740985325
GAB,2020-10,2226,0.003086688,0,0.980958178
GAB,2020-11,2226,0.003548967,0,0.923120695
GAB,2020-12,2226,0.004912616,0,1.051807089
GAB,2021-01,2226,0.015491407,0,0.951830276
GAB,2021-02,2226,0.059074573,0.000144321,1.34997112
GAB,2021-03,2226,0.066936208,0.000492452,1.547937861
GAB,2021-04,2226,0.056124588,0.000374167,1.417625037
GAB,2021-05,2226,0.024316726,0.000130355,1.205387937
GAB,2021-06,2226,0.009913148,7.48333E-05,1.137960467
GAB,2021-07,2226,0.005492276,0,1.363939368
GAB,2021-08,2226,0.006492189,0,1.552749036
GAB,2021-09,2226,0.054447439,0.000194567,1.622941
GAB,2021-10,2226,0.084485407,0.000854548,1.871098165
GAB,2021-11,2226,0.030113807,0.00064359,1.181087152
GAB,2021-12,2226,0.03667797,7.24194E-05,1.203518535
GAB,2022-01,2226,0.098397241,0.000130355,0.851954903
GAB,2022-02,2226,0.014776665,0,0.48095559
GAB,2022-03,2226,0.000898274,0,0.323203779
GAB,2022-04,2226,0.000138154,0,0.066901652
GBR,2020-01,67886,0,0,0
GBR,2020-02,67886,2.13241E-05,0,0
GBR,2020-03,67886,0.013084576,0.00070662,0.05962035
GBR,2020-04,67886,0.067165051,0.011419635,0.305158648
GBR,2020-05,67886,0.042339007,0.005788642,1.146721306
GBR,2020-06,67886,0.014812578,0.001681745,1.300548468
GBR,2020-07,67886,0.008929106,0.000416677,1.795395601
GBR,2020-08,67886,0.014914948,0.000163742,2.440269883
GBR,2020-09,67886,0.05074684,0.0002563,3.285001817
GBR,2020-10,67886,0.241430843,0.001743936,4.177125694
GBR,2020-11,67886,0.317227902,0.005753764,4.629290772
GBR,2020-12,67886,0.360440606,0.006685782,5.239474527
GBR,2021-01,67886,0.667298022,0.014959615,7.976683871
GBR,2021-02,67886,0.216170702,0.010090972,8.703166232
GBR,2021-03,67886,0.086514109,0.002195798,16.72254434
GBR,2021-04,67886,0.042014063,0.000435167,14.39353868
GBR,2021-05,67886,0.034528949,0.000147826,13.15362662
GBR,2021-06,67886,0.128167811,0.000164013,13.76982932
GBR,2021-07,67886,0.497598916,0.000632876,15.54004817
GBR,2021-08,67886,0.439398878,0.001401781,11.86855478
GBR,2021-09,67886,0.496966974,0.001971933,16.09664241
GBR,2021-10,67886,0.589253521,0.001871734,14.34056668
GBR,2021-11,67886,0.580874309,0.002210078,14.12655187
GBR,2021-12,67886,1.111023414,0.00166313,20.05606838
GBR,2022-01,67886,1.918403529,0.003388983,21.99370149
GBR,2022-02,67886,1.25371684,0.003142874,14.52627251
GBR,2022-03,67886,1.008976624,0.001751989,10.99408829
GBR,2022-04,67886,0.818756105,0.005882033,8.5359936
GEO,2020-01,3989,0,0,0
GEO,2020-02,3989,0,0,0.00046688
GEO,2020-03,3989,0.000719662,0,0.015009017
GEO,2020-04,3989,0.003367594,0,0.091209159
GEO,2020-05,3989,0.002021672,0,0.328322241
GEO,2020-06,3989,0.001470683,0,0.421626139
GEO,2020-07,3989,0.001795243,0,0.905344536
GEO,2020-08,3989,0.002498807,0,1.198465134
GEO,2020-09,3989,0.031862622,0.0001003,2.123773711
GEO,2020-10,3989,0.230585724,0.001787147,2.06094987
GEO,2020-11,3989,0.750012535,0.007562463,2.487039358
GEO,2020-12,3989,0.803694029,0.010124617,1.718532415
GEO,2021-01,3989,0.26886842,0.005765856,1.586111807
GEO,2021-02,3989,0.121450059,0.003142571,1.586111807
GEO,2021-03,3989,0.085436563,0.002223858,1.923952159
GEO,2021-04,3989,0.216244673,0.002531963,2.560165455
GEO,2021-05,3989,0.288357499,0.005337258,2.832135146
GEO,2021-06,3989,0.181808306,0.004562547,1.821233392
GEO,2021-07,3989,0.380837626,0.00393825,0
GEO,2021-08,3989,1.039738313,0.011531712,0
GEO,2021-09,3989,0.57486421,0.013963399,0
GEO,2021-10,3989,0.801365044,0.008628567,0
GEO,2021-11,3989,1.062989889,0.016286454,0
GEO,2021-12,3989,0.760001294,0.014329729,0
GEO,2022-01,3989,1.607016068,0.010019489,0
GEO,2022-02,3989,4.138147763,0.010555814,0
GEO,2022-03,3989,0.465109697,0.005369605,0
GEO,2022-04,3989,0.090460304,0.001021957,0
GHA,2020-01,31073,0,0,0
GHA,2020-02,31073,0,0,0
GHA,2020-03,31073,0.000141158,5.19355E-06,0.003727954
GHA,2020-04,31073,0.00155125,0.00000322,0.091354767
GHA,2020-05,31073,0.006064803,1.97355E-05,0.121927241
GHA,2020-06,31073,0.009592465,0.00007516,0.08659608
GHA,2020-07,31073,0.018396845,6.43742E-05,0.094751901
GHA,2020-08,31073,0.010272376,9.76129E-05,0.062927778
GHA,2020-09,31073,0.002562782,3.00533E-05,0.041418595
GHA,2020-10,31073,0.001568616,2.18129E-05,0.049870077
GHA,2020-11,31073,0.003724563,4.29333E-06,0.064451453
GHA,2020-12,31073,0.003259754,7.27097E-06,0.073736871
GHA,2021-01,31073,0.009754345,5.50226E-05,0.097842438
GHA,2021-02,31073,0.020757571,0.000230911,0.146481098
GHA,2021-03,31073,0.008655995,0.000156765,0.107429643
GHA,2021-04,31073,0.002211995,3.97133E-05,0.094190026
GHA,2021-05,31073,0.001485578,6.23226E-06,0.092090115
GHA,2021-06,31073,0.001791492,0.00000966,0.113890945
GHA,2021-07,31073,0.007305378,2.90839E-05,0.152889709
GHA,2021-08,31073,0.015502516,0.000188787,0.187424411
GHA,2021-09,31073,0.010128836,0.000153437,0.15918965
GHA,2021-10,31073,0.003297111,2.70065E-05,0.120838234
GHA,2021-11,31073,0.000942878,0.00003647,0.123668995
GHA,2021-12,31073,0.00879822,7.89387E-05,0.130488766
GHA,2022-01,31073,0.017723093,0.000110135,0.136553568
GHA,2022-02,31073,0.003108991,6.32357E-05,0.090306927
GHA,2022-03,31073,0.001824011,0,0.108560175
GHA,2022-04,31073,0.000324231,0,0.034949956
GIN,2020-01,13133,0,0,0
GIN,2020-02,13133,0,0,0
GIN,2020-03,13133,2.45226E-05,0,0
GIN,2020-04,13133,0.002934088,0.00001522,0
GIN,2020-05,13133,0.00570098,4.17323E-05,0.026394971
GIN,2020-06,13133,0.004540724,0.00000761,0.054047057
GIN,2020-07,13133,0.004514606,3.19129E-05,0.046536305
GIN,2020-08,13133,0.005249028,3.19129E-05,0.068487902
GIN,2020-09,13133,0.003291962,5.07333E-06,0.00917536
GIN,2020-10,13133,0.003220157,0,0.293736782
GIN,2020-11,13133,0.002863017,0,0.116599406
GIN,2020-12,13133,0.001689911,0,0.131400093
GIN,2021-01,13133,0.001869218,0,0.04571837
GIN,2021-02,13133,0.003524382,0,0.066762028
GIN,2021-03,13133,0.009513096,7.85419E-05,0.132765774
GIN,2021-04,13133,0.006198127,5.83233E-05,0.081471611
GIN,2021-05,13133,0.002635567,4.90968E-05,0.062639546
GIN,2021-06,13133,0.001464538,1.26833E-05,0.039160892
GIN,2021-07,13133,0.004003704,0.000105465,0.059028844
GIN,2021-08,13133,0.009623627,0.000292452,0.097953198
GIN,2021-09,13133,0.0028402,0.000121707,0.077857306
GIN,2021-10,13133,0.000690161,1.4729E-05,0.036428794
GIN,2021-11,13133,0.000286977,0,0.011210945
GIN,2021-12,13133,0.001508148,0,0.014870199
GIN,2022-01,13133,0.011426522,6.13645E-05,0.053020832
GIN,2022-02,13133,0.001017086,5.97643E-05,0.026876135
GIN,2022-03,13133,0.000152268,0,0.109259364
GIN,2022-04,13133,0,0,0
GMB,2020-01,2417,0,0,0
GMB,2020-02,2417,0,0,0
GMB,2020-03,2417,0,0,0.000987628
GMB,2020-04,2417,0.0000966,0,0.004882085
GMB,2020-05,2417,0.000146903,0,0.017350221
GMB,2020-06,2417,0.000220767,0,0.015418563
GMB,2020-07,2417,0.004043842,2.67097E-05,0.032458259
GMB,2020-08,2417,0.035634684,0.001107698,0.099950619
GMB,2020-09,2417,0.01021928,0.0001794,0.059660737
GMB,2020-10,2417,0.001347876,9.34839E-05,0.050435758
GMB,2020-11,2417,0.000868727,0,0.052765136
GMB,2020-12,2417,0.000867597,0,0.065356948
GMB,2021-01,2417,0.003256506,0,0.094251738
GMB,2021-02,2417,0.009116969,0.000280929,0.134597199
GMB,2021-03,2417,0.009902972,0.000200323,0.120584035
GMB,2021-04,2417,0.006647359,0.000069,0.11871466
GMB,2021-05,2417,0.001494721,0,0.072043456
GMB,2021-06,2417,0.001061909,0,0.107985105
GMB,2021-07,2417,0.019739215,0.000400453,0.11352383
GMB,2021-08,2417,0.0272265,0.001401344,0.268648151
GMB,2021-09,2417,0.004716591,0.000358674,0.052723762
GMB,2021-10,2417,0.000467271,0,0.103046966
GMB,2021-11,2417,0.000331133,0,0.081492208
GMB,2021-12,2417,0.001815121,0,0.106436932
GMB,2022-01,2417,0.020833611,4.00323E-05,0.10560946
GMB,2022-02,2417,0.003501828,0.000177214,0.081712867
GMB,2022-03,2417,0.000734038,0,0.154230117
GMB,2022-04,2417,0,0,0
GNB,2020-01,1968,0,0,0
GNB,2020-02,1968,0,0,0
GNB,2020-03,1968,3.27742E-05,0,0
GNB,2020-04,1968,0.001642902,0,0
GNB,2020-05,1968,0.018292683,0,0.099298453
GNB,2020-06,1968,0.006656504,0.000270933,0.034163279
GNB,2020-07,1968,0.005753331,3.27742E-05,0.005573039
GNB,2020-08,1968,0.003868345,0.00011471,0.088168765
GNB,2020-09,1968,0.002151084,0.000118533,0.097340786
GNB,2020-10,1968,0.001344052,0,0.077793076
GNB,2020-11,1968,0.000321772,0,0.083451897
GNB,2020-12,1968,0.000344205,0,0.112460661
GNB,2021-01,1968,0.001540765,0,0.127147259
GNB,2021-02,1968,0.011886614,0,0.131605691
GNB,2021-03,1968,0.006999082,0.000131097,0.109215185
GNB,2021-04,1968,0.001710704,8.46667E-05,0.088533198
GNB,2021-05,1968,0.000524429,0,0.073498558
GNB,2021-06,1968,0.001490515,0,0.086026423
GNB,2021-07,1968,0.007998951,3.27742E-05,0.121213611
GNB,2021-08,1968,0.022783897,0.000688392,0.178107789
GNB,2021-09,1968,0.006300809,0.000389467,0.112483062
GNB,2021-10,1968,0.000491688,0.00011471,0.077219381
GNB,2021-11,1968,0.005165954,0,0.073289295
GNB,2021-12,1968,0.00054082,0,0.070826777
GNB,2022-01,1968,0.017555075,1.63871E-05,0.111591922
GNB,2022-02,1968,0.007912311,0.000181429,0.096236208
GNB,2022-03,1968,0.002606215,0,0.092578023
GNB,2022-04,1968,0.001368042,0,0.089118199
GNQ,2020-01,1403,0,0,0
GNQ,2020-02,1403,0,0,0
GNQ,2020-03,1403,0.000276,0,0
GNQ,2020-04,1403,0.006367373,0,0
GNQ,2020-05,1403,0.020210149,0.000138,0.147678937
GNQ,2020-06,1403,0.018935614,0.000498931,0.23699216
GNQ,2020-07,1403,0.031476329,0.000597797,0.441933185
GNQ,2020-08,1403,0.037086428,0.000689766,0.351550824
GNQ,2020-09,1403,0.002138307,0,0.186006177
GNQ,2020-10,1403,0.001264704,0,0.130250845
GNQ,2020-11,1403,0.001544374,0,0.110738893
GNQ,2020-12,1403,0.002391213,0,0.136320787
GNQ,2021-01,1403,0.005472153,0,0.231531511
GNQ,2021-02,1403,0.01048773,5.09286E-05,0.283372366
GNQ,2021-03,1403,0.022647322,0.000184,0.28489642
GNQ,2021-04,1403,0.016797339,4.75333E-05,0.290615348
GNQ,2021-05,1403,0.020715977,0.000184,0.421539098
GNQ,2021-06,1403,0.005440722,9.50667E-05,0.406034688
GNQ,2021-07,1403,0.003471823,0,0.37766997
GNQ,2021-08,1403,0.008874991,0,0.456717173
GNQ,2021-09,1403,0.06369684,0.000451567,0.613661202
GNQ,2021-10,1403,0.030556641,0.000506,0.489963902
GNQ,2021-11,1403,0.007175101,0.000118833,0.403777619
GNQ,2021-12,1403,0.0019774,0.000046,0.208286391
GNQ,2022-01,1403,0.048927414,0,0.246982273
GNQ,2022-02,1403,0.002392909,0,0.251323694
GNQ,2022-03,1403,0.002805189,0,0.310923597
GNQ,2022-04,1403,0,0,0.144196502
GRC,2020-01,10423,0,0,0
GRC,2020-02,10423,6.61379E-06,0,0
GRC,2020-03,10423,0.003017501,8.97806E-05,0.042065779
GRC,2020-04,10423,0.005017749,0.0003424,0.170952061
GRC,2020-05,10423,0.001129735,0.0001176,0.313165982
GRC,2020-06,10423,0.00145835,0.00004795,0.427052352
GRC,2020-07,10423,0.002906104,2.78419E-05,0.549575536
GRC,2020-08,10423,0.016641237,0.000173377,1.346618675
GRC,2020-09,10423,0.025034379,0.0003968,1.154859446
GRC,2020-10,10423,0.052517231,0.000687,1.374757438
GRC,2020-11,10423,0.212107838,0.004825805,1.945342032
GRC,2020-12,10423,0.110332918,0.00791983,1.344238703
GRC,2021-01,10423,0.056825321,0.00330225,0.999090102
GRC,2021-02,10423,0.107742493,0.002299174,6.930226422
GRC,2021-03,10423,0.212164165,0.004583536,4.011841059
GRC,2021-04,10423,0.265831974,0.007288369,4.972813329
GRC,2021-05,10423,0.187064587,0.005645084,4.507593319
GRC,2021-06,10423,0.072541495,0.002168282,3.562480412
GRC,2021-07,10423,0.196872302,0.000814132,6.078365773
GRC,2021-08,10423,0.292000012,0.002064293,8.595980354
GRC,2021-09,10423,0.223697592,0.003597813,13.6580607
GRC,2021-10,10423,0.255535989,0.003348674,18.27121162
GRC,2021-11,10423,0.60276312,0.006610381,31.3212255
GRC,2021-12,10423,0.624116021,0.008334545,33.22832569
GRC,2022-01,10423,2.368347915,0.008080764,31.95098309
GRC,2022-02,10423,1.694066008,0.008511396,29.29418456
GRC,2022-03,10423,1.796297271,0.005165376,25.96111268
GRC,2022-04,10423,1.561066871,0.005992664,24.11098237
GRD,2020-01,113,0,0,0
GRD,2020-02,113,0,0,0
GRD,2020-03,113,0.001712818,0,0.007707679
GRD,2020-04,113,0.002654867,0,0.226548673
GRD,2020-05,113,0.00028547,0,0.789894376
GRD,2020-06,113,0,0,0.72979351
GRD,2020-07,113,0,0,0.566371681
GRD,2020-08,113,0,0,0.566371681
GRD,2020-09,113,0,0,0.566371681
GRD,2020-10,113,0,0,0.566371681
GRD,2020-11,113,0.002949853,0,0.566371681
GRD,2020-12,113,0.022266629,0,0.566371681
GRD,2021-01,113,0.007707679,0,0.568084499
GRD,2021-02,113,0,0,0.683944375
GRD,2021-03,113,0.001998287,0,0.668569797
GRD,2021-04,113,0.001179941,0,0.825958702
GRD,2021-05,113,0,0,1.682272338
GRD,2021-06,113,0,0,2.265486726
GRD,2021-07,113,0,0,2.265486726
GRD,2021-08,113,0.048815301,0,2.302026834
GRD,2021-09,113,1.36460177,0.036578171,2.785545722
GRD,2021-10,113,0.24807308,0.020268342,2.787610619
GRD,2021-11,113,0.015929204,0,2.787905604
GRD,2021-12,113,0.041964031,0,2.118755353
GRD,2022-01,113,1.741650014,0.001998287,8.075649443
GRD,2022-02,113,0.479140329,0.000316056,0
GRD,2022-03,113,0.107051099,0,0
GRD,2022-04,113,0.042886317,0,0
GRL,2020-03,57,0,0,0.249122807
GRL,2020-04,57,0,0,0.507602339
GRL,2020-05,57,0,0,0.436332767
GRL,2020-06,57,0,0,0.819298246
GRL,2020-07,57,0,0,1.332201471
GRL,2020-08,57,0,0,0.544991511
GRL,2020-09,57,0,0,0.711695907
GRL,2020-10,57,0,0,1.636106395
GRL,2020-11,57,0,0,1.303508772
GRL,2020-12,57,0,0,1.299377476
GRL,2021-01,57,0,0,1.452178834
GRL,2021-02,57,0,0,0.743734336
GRL,2021-03,57,0,0,0.950764007
GRL,2021-04,57,0,0,0.949707602
GRL,2021-05,57,0,0,1.491794001
GRL,2021-06,57,0,0,2.542690059
GRL,2021-07,57,0,0,0.611205433
GRL,2021-08,57,0,0,14.66440294
GRL,2021-09,57,0,0,0
GRL,2021-10,57,0,0,0
GRL,2021-11,57,0,0,0
GRL,2021-12,57,0,0,0
GRL,2022-01,57,0,0,0
GRL,2022-02,57,0,0,0
GRL,2022-03,57,0,0,0
GRL,2022-04,57,0,0,0
GTM,2020-01,17916,0,0,0
GTM,2020-02,17916,0,0,0
GTM,2020-03,17916,5.40774E-05,0,0.028302328
GTM,2020-04,17916,0.000904229,0.0000186,0.08481804
GTM,2020-05,17916,0.006951797,0.000122374,0.08481876
GTM,2020-06,17916,0.022451068,0.001136795,0.084825482
GTM,2020-07,17916,0.054638492,0.002000374,0.08481876
GTM,2020-08,17916,0.046113044,0.001625867,0.08481876
GTM,2020-09,17916,0.032633772,0.000958141,0.121314281
GTM,2020-10,17916,0.029335825,0.000839078,0.19380226
GTM,2020-11,17916,0.027465208,0.000844761,0.195596115
GTM,2020-12,17916,0.027131992,0.001148713,0.178222385
GTM,2021-01,17916,0.038188968,0.001386339,0.269523007
GTM,2021-02,17916,0.031617788,0.001574808,0.294756483
GTM,2021-03,17916,0.03576007,0.000865991,0.242985185
GTM,2021-04,17916,0.057282132,0.001220511,0.369245367
GTM,2021-05,17916,0.051282328,0.001152342,0.307216833
GTM,2021-06,17916,0.071896629,0.001780532,0.308558458
GTM,2021-07,17916,0.123068945,0.002086799,0.453890557
GTM,2021-08,17916,0.184034455,0.002852019,0.597958934
GTM,2021-09,17916,0.168729999,0.003023368,0.645988688
GTM,2021-10,17916,0.083990522,0.00271698,0.659551023
GTM,2021-11,17916,0.034109176,0.001836362,0.428514549
GTM,2021-12,17916,0.016454926,0.000338581,0.279613105
GTM,2022-01,17916,0.103360485,0.000428735,0.536359642
GTM,2022-02,17916,0.175611186,0.001156208,0.655226374
GTM,2022-03,17916,0.096839012,0.000666163,0.577823751
GTM,2022-04,17916,0.041836262,0.000386615,0.153425387
GUY,2020-01,787,0,0,0
GUY,2020-02,787,0,0,0
GUY,2020-03,787,0.000983727,0,0
GUY,2020-04,787,0.002964845,4.23549E-05,0
GUY,2020-05,787,0.002951182,0,0.050293069
GUY,2020-06,787,0.003388395,0,0.038415926
GUY,2020-07,787,0.006681149,4.09886E-05,0.083903759
GUY,2020-08,787,0.032012133,0.000491864,0.188424807
GUY,2020-09,787,0.067132571,0.001694197,0.194493859
GUY,2020-10,787,0.054391933,0.001844489,0.299627003
GUY,2020-11,787,0.05167302,0.001270648,0.352011859
GUY,2020-12,787,0.040906669,0.000532852,0.355576505
GUY,2021-01,787,0.047669795,0.000368898,0.360864041
GUY,2021-02,787,0.046787076,0.000907606,0.910192412
GUY,2021-03,787,0.066196664,0.001598557,1.001680534
GUY,2021-04,787,0.117831427,0.002626006,1.101228293
GUY,2021-05,787,0.15592081,0.003607001,1.37721851
GUY,2021-06,787,0.132867429,0.003515459,1.424481152
GUY,2021-07,787,0.101692831,0.002869205,1.606017133
GUY,2021-08,787,0.114973152,0.00332008,1.641677255
GUY,2021-09,787,0.260271072,0.006819144,1.641677255
GUY,2021-10,787,0.167520597,0.005533467,1.641677255
GUY,2021-11,787,0.100211775,0.003473105,1.641677255
GUY,2021-12,787,0.06267164,0.002582285,1.58035824
GUY,2022-01,787,0.806000738,0.00454974,0
GUY,2022-02,787,0.17875295,0.002586676,0
